q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.0,13,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,local,-0.016483516483516484,0.07807581476174696,0.059131344845630554,0.6632653061224492,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e3c0>
0.0,13,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,hebb,-1.0,0.0,0.05703819989534274,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c440>
0.0,13,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,turkey,-1.0,0.0,0.05311355311355312,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c4d0>
0.0,13,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,local,-0.7032967032967032,0.04810534833922941,0.059654631083202535,0.010204081632653406,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c560>
0.0,13,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,hebb,-1.0,0.0,0.060962846677132365,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c680>
0.0,13,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,turkey,-1.0,0.0,0.057299843014128715,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c710>
0.0,13,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,local,-0.5541601255886971,0.07051269915690958,0.0672422815279958,-1.1020408163265314,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c7a0>
0.0,23,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,hebb,-0.9445430346051465,0.1463889102524349,0.0595305315802211,-8.326530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c8c0>
0.0,23,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,turkey,-1.0,0.0,0.05194805194805196,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c830>
0.0,23,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,local,-0.023513753327417924,0.06364874945381227,0.05670726788739211,-0.5816326530612241,<HopfieldModel.HopfieldModelnD object at 0x7f083d85f5c0>
0.0,23,"(14, 14)",0.1,0.0001,exponential,1,synchronous,hebb,-0.9937888198757763,0.01555960773447221,0.057352585302895887,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c950>
0.0,23,"(14, 14)",0.1,0.0001,exponential,1,synchronous,turkey,-1.0,0.0,0.05614261514882638,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c9e0>
0.0,23,"(14, 14)",0.1,0.0001,exponential,1,synchronous,local,-0.6419698314108253,0.04925178025333776,0.05920787287246917,-1.122448979591836,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ca70>
0.0,23,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,hebb,-0.9880212954747115,0.0460932461979513,0.05783657336452369,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85cc20>
0.0,23,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,turkey,-1.0,0.0,0.05880454948777932,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ccb0>
0.0,23,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,local,-0.5084294587400178,0.04346467745006072,0.05001209970154073,-3.234693877551021,<HopfieldModel.HopfieldModelnD object at 0x7f083d85cef0>
0.0,23,"(14, 14)",0.1,0.0001,classic,1,montecarlo,hebb,-0.9787045252883761,0.06508899710769583,0.05912720819553123,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d0a0>
0.0,23,"(14, 14)",0.1,0.0001,classic,1,montecarlo,turkey,-1.0,0.0,0.054448656933129,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85cd40>
0.0,23,"(14, 14)",0.1,0.0001,classic,1,montecarlo,local,-0.016415261756876662,0.08609893466731403,0.05517463902557073,0.10204081632653073,<HopfieldModel.HopfieldModelnD object at 0x7f083d8cc050>
0.0,23,"(14, 14)",0.1,0.0001,classic,1,synchronous,hebb,-0.9565217391304348,0.11576779337574813,0.05638460917964024,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85cdd0>
0.0,23,"(14, 14)",0.1,0.0001,classic,1,synchronous,turkey,-1.0,0.0,0.05856255545696538,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ce60>
0.0,23,"(14, 14)",0.1,0.0001,classic,1,synchronous,local,-0.6211180124223602,0.05351525324673832,0.05977252561103499,-1.1632653061224487,<HopfieldModel.HopfieldModelnD object at 0x7f083d85cf80>
0.0,23,"(14, 14)",0.1,0.0001,classic,1,asynchronous,hebb,-0.9982253771073646,0.006490123708219969,0.052190045978865875,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d010>
0.0,23,"(14, 14)",0.1,0.0001,classic,1,asynchronous,turkey,-1.0,0.0,0.061143825118980394,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d130>
0.0,23,"(14, 14)",0.1,0.0001,classic,1,asynchronous,local,-0.4858030168589175,0.0629553567881695,0.06428974751956122,-2.510204081632652,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d400>
0.0,23,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,hebb,-0.9702750665483585,0.11414115919236098,0.06162781318060823,-0.357142857142847,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d250>
0.0,23,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,turkey,-1.0,0.0,0.0550133096716948,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d1c0>
0.0,23,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,local,0.021739130434782605,0.06227320896200528,0.05751391465677182,-0.8673469387755104,<HopfieldModel.HopfieldModelnD object at 0x7f0866523a40>
0.0,23,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,hebb,-0.9942324755989351,0.010347740718447749,0.05775590868758571,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d2e0>
0.0,23,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,turkey,-1.0,0.0,0.05380333951762524,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d370>
0.0,23,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,local,-0.5971606033717836,0.04611459258273748,0.055497297733322626,-1.4897959183673468,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d520>
0.0,23,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,hebb,-0.9964507542147294,0.008300038568708841,0.0557392917641365,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d490>
0.0,23,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,turkey,-1.0,0.0,0.056868597241268096,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d5b0>
