q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.6,10,"(28, 28)",1.0,0.001,exponential,4,montecarlo,turkey,0.01836734693877551,0.04679992773660664,0.6093537414965984,190.88820141131453,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f1263c0>
0.6,10,"(28, 28)",1.0,0.001,exponential,4,synchronous,hebb,0.7405612244897959,0.07541750031945935,0.6093537414965984,-504.1530612244883,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125ac0>
0.6,10,"(28, 28)",1.0,0.001,exponential,4,synchronous,local,0.7734693877551021,0.09711182191603517,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125520>
0.6,10,"(28, 28)",1.0,0.001,exponential,4,synchronous,turkey,0.7122448979591837,0.1292126462658309,0.6093537414965984,-24.49190113940469,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125c70>
0.6,10,"(28, 28)",1.0,0.001,exponential,4,asynchronous,hebb,0.7408163265306122,0.07351366296296491,0.6093537414965984,-504.1530612244883,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125d00>
0.6,10,"(28, 28)",1.0,0.001,exponential,4,asynchronous,local,0.7107142857142856,0.0815305483895436,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125d90>
0.6,10,"(28, 28)",1.0,0.001,exponential,4,asynchronous,turkey,0.6584183673469388,0.1265545258014623,0.6093537414965984,-60.98606091971706,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125eb0>
0.6,10,"(28, 28)",1.0,0.001,exponential,5,montecarlo,hebb,0.7272959183673469,0.06401434869478216,0.6093537414965984,-488.77551020408055,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f1268d0>
0.6,10,"(28, 28)",1.0,0.001,exponential,5,montecarlo,local,0.00841836734693878,0.03458585373579641,0.6093537414965984,176.6071428571428,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f126a80>
0.6,10,"(28, 28)",1.0,0.001,exponential,5,montecarlo,turkey,-0.011479591836734698,0.05614853289955293,0.6093537414965984,192.5801391776358,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f126960>
0.6,10,"(28, 28)",1.0,0.001,exponential,5,synchronous,hebb,0.7413265306122448,0.07355791152116314,0.6093537414965984,-504.1530612244883,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125fd0>
0.6,10,"(28, 28)",1.0,0.001,exponential,5,synchronous,local,0.7686224489795918,0.06328433305062668,0.6093537414965984,-19.862244897959215,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f1260f0>
0.6,10,"(28, 28)",1.0,0.001,exponential,5,synchronous,turkey,0.6849489795918368,0.13363670821830195,0.6093537414965984,-24.49190113940469,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f126180>
0.6,10,"(28, 28)",1.0,0.001,exponential,5,asynchronous,hebb,0.7362244897959183,0.07211947200582515,0.6093537414965984,-504.08163265305984,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f126210>
0.6,10,"(28, 28)",1.0,0.001,exponential,5,asynchronous,local,0.6946428571428571,0.13708762136262392,0.6093537414965984,-21.250000000000057,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f1262a0>
0.6,10,"(28, 28)",1.0,0.001,exponential,5,asynchronous,turkey,0.7056122448979592,0.1250791086615727,0.6093537414965984,-24.49190113940469,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f126330>
0.6,10,"(28, 28)",1.0,0.001,exponential,6,montecarlo,hebb,0.7270408163265306,0.06818434233586987,0.6093537414965984,-486.85714285714266,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f126de0>
