q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.75,10,"(10, 10)",0.001,1.0831633153064035,logarithmic,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1bf50>
0.75,10,"(10, 10)",0.001,1.0882652385902691,exponential,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb80e0>
0.75,10,"(10, 10)",0.001,1.0882652385902691,classic,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8170>
0.75,10,"(10, 10)",0.001,1.0882652385902691,logarithmic,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8200>
0.75,10,"(10, 10)",0.001,1.093391192988212,exponential,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8290>
0.75,10,"(10, 10)",0.001,1.093391192988212,classic,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8320>
0.75,10,"(10, 10)",0.001,1.093391192988212,logarithmic,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb83b0>
0.75,10,"(10, 10)",0.001,1.0985412916917507,exponential,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8440>
0.75,10,"(10, 10)",0.001,1.0985412916917507,classic,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8050>
0.75,10,"(10, 10)",0.001,1.0985412916917507,logarithmic,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb84d0>
0.75,10,"(10, 10)",0.001,1.103715648425559,exponential,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb85f0>
0.75,10,"(10, 10)",0.001,1.103715648425559,classic,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8560>
0.75,10,"(10, 10)",0.001,1.103715648425559,logarithmic,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8710>
0.75,10,"(10, 10)",0.001,1.108914377449978,exponential,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb87a0>
0.75,10,"(10, 10)",0.001,1.108914377449978,classic,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb88c0>
0.75,10,"(10, 10)",0.001,1.108914377449978,logarithmic,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8950>
0.75,10,"(10, 10)",0.001,1.1141375935635378,exponential,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb89e0>
0.75,10,"(10, 10)",0.001,1.1141375935635378,classic,,montecarlo,turkey,0.812,0.35633691922112143,0.07911111111111115,-7.889310167575786,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8a70>
0.75,10,"(10, 10)",0.001,1.1141375935635378,logarithmic,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8680>
0.75,10,"(10, 10)",0.001,1.1193854121054942,exponential,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8b90>
0.75,10,"(10, 10)",0.001,1.1193854121054942,classic,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8830>
0.75,10,"(10, 10)",0.001,1.1193854121054942,logarithmic,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8b00>
0.75,10,"(10, 10)",0.001,1.124657948958374,exponential,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8cb0>
0.75,10,"(10, 10)",0.001,1.124657948958374,classic,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8d40>
0.75,10,"(10, 10)",0.001,1.124657948958374,logarithmic,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8e60>
0.75,10,"(10, 10)",0.001,1.129955320550535,exponential,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8c20>
0.75,10,"(10, 10)",0.001,1.129955320550535,classic,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8ef0>
0.75,10,"(10, 10)",0.001,1.129955320550535,logarithmic,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9010>
0.75,10,"(10, 10)",0.001,1.135277643858737,exponential,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8f80>
0.75,10,"(10, 10)",0.001,1.135277643858737,classic,,montecarlo,turkey,0.898,0.29277294957014044,0.09288888888888892,1.3084079597435405,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb90a0>
0.75,10,"(10, 10)",0.001,1.135277643858737,logarithmic,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb8dd0>
0.75,10,"(10, 10)",0.001,1.140625036410724,exponential,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb91c0>
0.75,10,"(10, 10)",0.001,1.140625036410724,classic,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9130>
0.75,10,"(10, 10)",0.001,1.140625036410724,logarithmic,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb92e0>
0.75,10,"(10, 10)",0.001,1.1459976162878203,exponential,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9370>
0.75,10,"(10, 10)",0.001,1.1459976162878203,classic,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9250>
0.75,10,"(10, 10)",0.001,1.1459976162878203,logarithmic,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9490>
0.75,10,"(10, 10)",0.001,1.151395502127537,exponential,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb95b0>
0.75,10,"(10, 10)",0.001,1.151395502127537,classic,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9640>
0.75,10,"(10, 10)",0.001,1.151395502127537,logarithmic,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb96d0>
0.75,10,"(10, 10)",0.001,1.1568188131261938,exponential,,montecarlo,turkey,0.8639999999999999,0.25531157435572716,0.08133333333333337,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9760>
0.75,10,"(10, 10)",0.001,1.1568188131261938,classic,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.08000000000000003,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9400>
0.75,10,"(10, 10)",0.001,1.1568188131261938,logarithmic,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb97f0>
0.75,10,"(10, 10)",0.001,1.1622676690415483,exponential,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9520>
0.75,10,"(10, 10)",0.001,1.1622676690415483,classic,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9910>
0.75,10,"(10, 10)",0.001,1.1622676690415483,logarithmic,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9a30>
0.75,10,"(10, 10)",0.001,1.1677421901954428,exponential,,montecarlo,turkey,0.9879999999999999,0.016000000000000014,0.0657777777777778,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9880>
0.75,10,"(10, 10)",0.001,1.1677421901954428,classic,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9ac0>
0.75,10,"(10, 10)",0.001,1.1677421901954428,logarithmic,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.08000000000000003,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb99a0>
0.75,10,"(10, 10)",0.001,1.1732424974764597,exponential,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9be0>
0.75,10,"(10, 10)",0.001,1.1732424974764597,classic,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9b50>
0.75,10,"(10, 10)",0.001,1.1732424974764597,logarithmic,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9d00>
